"x","y","z"
-175.16811617118,-206.234724064541,89.0873678745639
-175.253885993701,-207.417694488801,85.6814880353063
-175.588203627866,-208.252130055453,83.1075750174071
-221.952853008174,-214.415160162112,-124.121839724052
-222.138511934956,-214.16465629849,-126.51795975896
-220.2776244923,-215.018435708773,-127.832196268296
-216.651616996377,-216.711502662329,-127.759506447781
-221.828724498693,-213.32501401295,-128.657484017253
-221.462362901429,-212.405231167036,-130.830560476497
-219.24910737395,-213.375948530985,-132.170348479654
-215.046235551331,-215.346902701612,-132.141758501167
-226.020005794279,-206.874682748867,-130.405789855048
-223.165815113791,-210.352090166062,-131.550756996588
-223.643215133908,-212.420045379599,-127.29976973494
-226.089239603939,-209.425227324361,-126.266529052892
-218.483635023937,-210.997064938154,-136.117540973133
-214.819337963773,-212.619323439915,-136.148222771362
-221.007193159848,-211.384934262363,-132.932720084749
-220.472114604453,-210.284073347832,-134.92286501487
-219.907149017766,-209.16287657225,-136.823275110998
-218.911789271123,-207.601670490922,-138.150457346046
-221.849228027428,-208.398681864356,-135.585127996363
-224.256964664538,-205.333062266002,-134.655239664622
-184.600634021137,-205.317497098924,76.2544291245108
-184.306335584662,-205.317490540887,78.2119613411436
-185.749200846437,-203.835665824752,79.5089220143131
-188.445875462335,-201.286948677313,79.7388074940031
-179.147046456708,-208.380400461568,78.4359082430589
-182.290464083535,-206.475575844868,79.026032640989
-183.734567097196,-204.994539765891,80.3161624857533
-183.099965488975,-204.629730595849,82.4772722198483
-184.693498790758,-202.875624404835,83.7850305836314
-187.768678685027,-199.940014241269,83.8286436389964
-177.229481662461,-208.202759840494,82.6135919234096
-180.778952242223,-205.952693597182,83.3431919557633
-185.197119355973,-199.38361488663,88.7023088097007
-182.590970315728,-201.981580530253,88.9732832562349
-180.371427065867,-203.014920165329,90.878820353607
-179.155666812621,-202.11900928859,94.252431072335
-182.364063897137,-204.181642747327,84.6653102178306
-181.475775339424,-203.63784319628,87.2256017757989
-176.326158464536,-206.632346789509,88.0243230876137
-179.303371397811,-204.683594041853,88.7403716662948
-126.830152499646,-156.539094780347,22.4402203935058
-130.314308051026,-161.750272157047,30.027446375942
-131.467242200808,-162.658406816148,38.3637722628843
-127.615308143696,-157.116776016763,32.1546982002691
-134.140845638001,-165.560469086838,19.1794732340738
-137.85059062814,-169.413793526997,25.8658422939984
-137.875825443859,-170.17382587338,33.4706814417388
-133.782503294397,-165.919542463505,27.9062743902831
-144.816099449144,-170.605587299448,16.2271152519855
-149.112325376955,-172.296359614194,22.691660590319
-147.643568938055,-173.798939721781,29.5352530949171
-143.01397763266,-171.638644733185,24.0472104288795
-157.7970126321,-168.859125646241,15.2987399996389
-161.080787186781,-168.985225206932,22.3957003893961
-159.066513736211,-171.955081838828,28.3781432442083
-155.329607394845,-171.38590417592,22.1405669005163
-168.018988878337,-161.117715473744,16.7985007827862
-169.797140057798,-160.430582938358,24.2631689565043
-168.245781367037,-165.004493253925,29.7248683707042
-166.011832754337,-165.25123182154,23.1191514247006
-172.815706228155,-149.402986053944,20.3351383196277
-172.854168783864,-149.043476695719,28.4252311153849
-172.691316711208,-154.832640568001,33.2101125351133
-172.139494394563,-154.859614578353,26.0700717264571
-170.560850363807,-137.990391051463,24.5240637124737
-169.417497491673,-138.938920239998,33.1348006246647
-171.19260883612,-144.946163422447,38.3586744646792
-171.868878143442,-143.656077660968,30.8569947947744
-163.470801286012,-128.801353911097,27.8170026344452
-161.861532689378,-131.185858049909,37.1791212508059
-164.893696954845,-137.347747252994,43.2678377387551
-166.039969021829,-134.70102930493,35.2692439298324
-152.558879839294,-123.983520102471,29.9440396443078
-150.434601974797,-128.585109171631,39.7231851446486
-154.977876649652,-133.852511405939,46.8960362959382
-156.59276060979,-129.071325802773,38.6913259356866
-139.244008907975,-125.7112649163,30.5304326173209
-138.15115402943,-131.776730913055,40.2866543284023
-143.376542463728,-135.762958002809,48.3547538103022
-144.078442819256,-129.504660528055,40.2824683524359
-128.976431402257,-133.507522334878,29.0279022997276
-129.575492949943,-140.493570122638,38.1559818288674
-134.193623034854,-142.716284283809,47.007513207229
-133.215002891522,-135.517289633565,39.5629733101439
-124.293018056415,-145.408624475816,25.8010076782979
-126.519530994892,-151.846273615079,34.27980879526
-129.816817695903,-152.904566101656,43.2046138383832
-127.281332600488,-146.124047306614,36.3275975714945
-166.024507109776,-146.673099971635,52.0109818415252
-164.55629220536,-150.182534780802,55.0684332626698
-166.174023534137,-154.913915158565,55.0683370283039
-167.589399560915,-152.002994913324,52.8825605947029
-157.824371697595,-144.356012905989,55.9510729560832
-157.03680319689,-149.236647628987,58.3352058004877
-160.092589354846,-153.404008398404,58.3967014461437
-160.958734125874,-149.23780519012,56.9330389860002
-148.598573772876,-146.23270733447,57.6608788425147
-149.226236456763,-151.828726198373,59.3548116421208
-153.369031501866,-154.996509334696,59.9103431274238
-153.032638385701,-150.118309950289,59.1657331362817
-141.093601688455,-151.915477729879,56.5597840926801
-143.379983830378,-157.427313650956,57.7495677567867
-147.788871695343,-159.221818019933,59.0916549736841
-145.935451582478,-154.320523824228,58.8720108245207
-137.305847471765,-159.892699430656,52.9407403148692
-140.949147757558,-164.389150068256,53.9973947490362
-144.847342442757,-164.947767145006,56.1600420510565
-141.681425107492,-160.863775498794,56.0823685460957
-138.184544503325,-167.75365287886,47.9265252646888
-142.643062166947,-170.892465599969,49.222632270753
-145.348644958548,-170.682976055018,52.0130397910954
-141.28030319755,-167.807221354936,51.6535850028916
-143.336875363853,-173.578924597246,42.8729507674797
-147.82747937906,-175.128188605938,44.8121031751645
-149.079141738125,-174.820440048067,47.9397487347073
-144.876591599971,-173.390026377124,46.8890000419455
-151.424532801272,-175.858459754708,39.1083102419835
-155.246082041542,-176.041757495901,41.9603539292013
-154.988770004117,-176.19501640196,45.0839253757636
-151.34971599283,-176.018367192668,43.1263807238947
-160.63023475156,-174.121095725722,38.0032573199313
-163.108184424997,-173.636888288813,41.5162192903538
-161.771574723033,-174.77817986603,44.0732757361345
-159.268166792711,-175.249329024432,41.4365725264105
-168.134480364083,-168.438826763177,39.1042454974251
-168.920100549822,-167.940821170847,42.8526726325761
-167.351729774786,-170.552828853921,44.8920092311142
-166.398969777622,-171.145072220679,41.9990523671158
-171.920428048939,-160.338875732939,42.1153504691956
-171.352048750523,-160.872527375845,46.0609879088513
-170.234065674655,-164.651220437588,47.3206246136823
-170.59783118231,-164.417330282324,44.2126785270101
-171.154946916569,-152.514979609557,46.9541945596798
-169.820030295436,-154.502766790786,50.5484962496866
-169.904556521243,-159.051374185466,50.995083111547
-171.096222843511,-157.509032644062,48.2258995145622
-153.524468896947,-175.667344510011,50.8826216656238
-156.12775540473,-176.967533519509,51.6776862712843
-157.16635836229,-178.376031636631,54.1988083291465
-154.535254294928,-176.151754477491,53.0186291521707
-157.809694721174,-176.518836686602,48.662981406965
-160.200052395585,-177.195598545632,49.8255192879326
-160.671602754164,-178.94449898498,52.0407001288285
-158.0500347657,-177.313987396496,50.6023522149307
-162.807689317778,-175.349335073077,47.6948820112043
-164.625980264202,-175.641701698201,49.1655268217708
-164.757258504967,-177.837234865543,51.0409521935016
-162.449825231104,-176.634686448561,49.3306843201613
-166.964576888603,-172.201681520854,48.3048044557204
-167.975019600287,-172.450943378908,50.1413824295797
-168.216140467578,-175.218124259633,51.5484862289603
-166.509774521075,-174.215264997584,49.4419345161172
-169.166529493461,-167.919382085773,50.3291850020977
-169.503728860122,-168.641216195786,52.2827483079269
-170.121418998728,-171.789047482773,53.427142517792
-168.988069954711,-170.541247777148,51.1148991602778
-169.038161449133,-163.920351666379,53.1586529358765
-168.848408427686,-165.313817102557,55.1185049955148
-170.075001663734,-168.601582379769,56.0926204125973
-169.465218600062,-166.868388394913,53.6344443283349
-166.360587741193,-161.006252275932,56.3687663300225
-165.990350443647,-163.144676978901,58.1003035817555
-167.96496904934,-166.385791355107,59.0383800407821
-167.661807423239,-164.042060261123,56.6425492784774
-161.903836385702,-160.01841839925,59.0537654498138
-161.822763962574,-162.868143360648,60.3517143986867
-164.367750309428,-165.751896152438,61.4854258548221
-163.995345066838,-162.740179421467,59.3716277580628
-156.974282286434,-161.333806207648,60.3084504391203
-157.476772535322,-164.548266778804,61.1185564425092
-160.308944661733,-166.928238785606,62.6589336277808
-159.603210416244,-163.489180328559,60.9509751277556
-152.817393618239,-164.481416655686,59.6985700163255
-154.078041098388,-167.672877800913,60.1403598815816
-156.850083037196,-169.547310289007,62.1514793567028
-155.592983726289,-165.974684379427,60.8421782017073
-150.547044743474,-168.617831966151,57.3875819299083
-152.541700847821,-171.412910079284,57.6912421873255
-154.917974142759,-172.907288756749,60.0990368961891
-153.034781834572,-169.522435199897,59.0623939904549
-150.846928150222,-172.753232656587,54.0927510982401
-153.348677462121,-174.880003402729,54.5426707006632
-155.056349730461,-176.160230080666,57.1445558772577
-152.65292744127,-173.243806459737,56.1435555146581
-162.569939760643,-185.690312482896,60.6711419450338
-166.60763460584,-191.066570824873,64.3822239349222
-169.27690894902,-196.236493412427,69.4469696087454
-165.436885229463,-190.655259804996,65.7678540997083
-165.669689409241,-185.990969265549,58.4066971092907
-169.808692084824,-190.855234425679,62.3218812460809
-172.134961924397,-196.1936454464,67.0381685367351
-168.097576525575,-191.135108393941,63.2132655704047
-169.34049755732,-184.824280795357,57.3506715138
-173.37740216455,-189.298233903074,61.602545047799
-175.682737767904,-194.854567151449,65.8981946984233
-171.612796719987,-190.233899141178,61.7711813662472
-172.525618813215,-182.412461578433,57.8180332230789
-176.271303840175,-186.706376590179,62.4546788177966
-178.864332300164,-192.445394032777,66.3650094950586
-174.965719998314,-188.095547277971,61.8356080828551
-174.371558259172,-179.401829311082,59.6834023941648
-177.754076546238,-183.822473260399,64.6292279582785
-180.82626930273,-189.611386408502,68.3119953451315
-177.218144694543,-185.244603929832,63.4088627332571
-174.456887224462,-176.689496567869,62.4150470742023
-177.500176265213,-181.515613982972,67.5314471201849
-181.137597335447,-187.240766670526,71.1697030386799
-177.850900868462,-182.550757774371,66.0289601987971
-172.730351212238,-174.987844668865,65.4005321113424
-175.526483207583,-180.374540721029,70.5827413951228
-179.691276931719,-185.977091872109,74.3433011625396
-176.713236770332,-180.77859155112,69.0703266320101
-169.582277252824,-174.687814663942,67.9973234501327
-172.243255344105,-180.591895575894,73.2239832857991
-176.707241247213,-186.014714217636,77.5003542898715
-174.001366935514,-180.311566009938,72.0093191018645
-165.875904921826,-175.867678284708,69.3641577576741
-168.619145151426,-182.146728119359,74.3337868693838
-173.040567247043,-187.334406529352,79.4197416505052
-170.401434541908,-181.211894311903,74.0340134658918
-162.690800990295,-178.279447628479,68.896862663221
-165.750670732964,-184.742147039084,73.3618888061725
-169.880543062583,-189.751362230546,78.9844928503553
-167.033611758773,-183.350405838766,74.104808290323
-160.880417112109,-181.276862434383,66.7206601920941
-164.356468640541,-187.628326484956,70.6103249826332
-168.062645925019,-192.613854401901,76.2948017769502
-164.844807655558,-186.206431468317,72.1531398904111
-160.843410087673,-183.988642391195,63.6566150306198
-164.653202194766,-189.91940808173,67.3115111639899
-167.855720472699,-194.981906975137,72.6573092164998
-164.29204394407,-188.89350504031,68.94891855627
-173.066660355133,-195.885764103704,-99.3171353905104
-169.396470192248,-192.833472351583,-90.0775468518101
-162.198315186528,-186.223565970686,-85.3234115780716
-166.265532654672,-189.221033544162,-95.88297355513
-180.845054621362,-198.478065778622,-89.261008786086
-178.795196775976,-193.813738247128,-80.9590956589961
-171.243164818273,-189.938995947683,-75.6331498387351
-173.608648803456,-194.442531044886,-85.031661032213
-191.540928615617,-194.439887562402,-81.787102698256
-190.283171818155,-188.958267488276,-74.4291961465024
-183.139942056516,-186.509211767515,-68.8947869666297
-184.500864690545,-191.877559986608,-77.3037644534675
-202.057826114412,-186.301595216077,-80.2157629799757
-200.48069978472,-179.569978735317,-74.9118427775424
-194.06664244575,-178.128101198094,-67.2599723715214
-195.712365053975,-184.773873922403,-73.6184655013992
-209.918932406149,-176.103156587953,-84.8480689139523
-207.01170818716,-168.817675947959,-79.9702402841386
-201.507823277877,-166.73571966616,-71.0882537316209
-204.402447543225,-174.119791890163,-77.1066632436483
-211.519620974669,-166.554742806276,-93.3575673684377
-206.167590094315,-158.87991007664,-89.7252597010842
-202.109938328708,-155.842758982016,-79.242506422168
-207.562447919234,-163.679196055574,-84.239952701296
-207.275415157844,-158.869021680424,-104.649023950272
-200.727381893827,-151.801384623862,-100.333681361162
-196.962792841744,-147.25280107597,-89.6583255550066
-203.799000885907,-154.755376761663,-95.3077887896747
-199.200422669248,-157.017549821379,-113.640464461872
-191.173070261249,-151.251256791192,-108.271661844848
-188.198019375897,-144.459540196686,-97.6630936587272
-196.52225049404,-150.67395598717,-104.613714707744
-187.729249439174,-160.031233034077,-120.598611955884
-178.950137964927,-154.868814604559,-114.556203664121
-175.762346117742,-146.990957662077,-104.182161313098
-185.089265012383,-152.633587082567,-111.744369909888
-177.672656463996,-167.905713310897,-122.05354307073
-169.588450246744,-164.665859576667,-114.016318092696
-165.032207760762,-155.283910304955,-105.760393490473
-173.704808779491,-158.9522641107,-115.319059417171
-170.695784867446,-179.008889003255,-117.931652800691
-163.542620479125,-175.943125137315,-109.612290203459
-158.323575979206,-167.349865273577,-102.146643908206
-166.122278862373,-170.57808989229,-112.002924096185
-168.931405543408,-188.080306052119,-110.603270273588
-163.974379344805,-185.004689093639,-101.464292516074
-157.244840180158,-177.408829173075,-95.7344743085972
-162.800967467969,-180.700910029433,-106.156325148108
-189.866849987333,-206.740835456758,-114.366411735469
-187.575143738607,-206.108444719071,-109.316075183374
-182.439380815342,-202.945130656088,-108.597546808049
-185.314104142671,-203.873993745809,-114.431267525253
-195.670839953857,-207.695377607666,-106.544499035395
-194.651907062506,-205.760018470019,-101.557804640561
-189.140326287133,-204.557369639981,-99.3418737801114
-190.700082540803,-206.72661026065,-105.034246704735
-204.21744363215,-204.846906285268,-100.614930984362
-204.07688097339,-201.765881174039,-95.4325027235257
-198.728454711237,-200.748046140748,-92.2177847501063
-199.23933083541,-204.064246926779,-98.2138695597822
-212.471594681255,-198.446305399252,-99.3419561257676
-212.493898215011,-193.779813373551,-96.1892044539406
-208.31362235515,-193.299297962048,-90.7724044754112
-208.584897668836,-198.262514172728,-94.7466754836737
-218.356123038611,-190.183809505148,-103.006390665695
-218.363958991274,-185.418054927422,-100.729969888269
-215.610991476502,-184.139186190578,-95.2725680462008
-215.844631163098,-189.371571160035,-98.2928217417285
-220.480611115864,-183.214109650002,-109.5375860049
-219.055465265388,-178.025609554551,-109.108959258907
-217.746542318798,-175.93132743195,-103.059408398749
-219.464911164312,-181.626014128767,-104.312902008683
-217.889308507051,-177.853260681976,-119.362421719103
-215.11147814623,-172.923029001081,-119.586784761578
-214.339192909157,-169.304062100455,-114.054276243979
-217.53856685996,-174.97036906382,-114.440669626859
-211.816928759994,-177.079639450195,-127.095636339257
-207.637469276014,-173.463119187898,-127.015290309748
-207.130133285584,-168.107929374503,-122.93774278934
-211.765797668781,-172.455498762186,-123.782362923787
-203.560932105699,-180.43102924591,-132.400080097204
-198.273017461056,-177.441515825353,-132.518049265392
-197.092062690346,-171.435097637183,-129.435680432783
-203.006834753541,-175.164701875847,-130.026228048481
-195.535350049581,-186.701548297244,-133.614867711311
-190.22528215736,-185.179575112398,-131.930636794634
-187.964679307751,-178.6229742771,-130.764661539154
-193.953964863667,-180.837366540844,-133.155781222659
-189.367846165807,-194.456771848579,-130.57363406448
-184.344402019596,-193.622209483979,-128.026412919848
-181.151284786694,-188.234337237408,-126.886488712281
-186.920282197896,-189.579039644071,-130.15996359873
-187.28317503845,-201.375628227072,-124.189311283283
-183.799717977576,-200.815777771473,-119.762932058315
-179.066052006943,-196.286945813136,-119.588247455252
-183.275243808322,-197.371144176089,-124.577834264175
-201.839989180719,-210.946480258973,-121.925579153683
-199.970458255534,-210.395915842164,-118.4962150139
-196.185999661315,-208.988368005466,-118.429558173598
-198.382340778231,-209.29407735183,-122.052196801752
-205.898660138562,-211.400288704022,-116.32221008743
-205.044926769481,-210.143412401343,-113.017978919688
-201.102033231711,-209.589683542619,-111.917918336469
-202.214035115541,-210.636511562846,-115.487279028955
-211.730386429254,-209.476081044878,-112.449083410907
-211.819977590354,-207.629804698863,-109.22311755013
-208.362991612914,-207.466020788848,-107.1943220709
-208.349594746081,-209.158663231302,-110.862696173491
-217.359531781057,-205.130096223055,-111.558562912336
-217.542333620238,-202.059667611429,-109.410706589053
-215.221450861152,-202.165330498694,-106.115903853543
-214.953463429146,-205.209812378847,-108.728267629878
-221.31139225322,-199.500920372375,-113.883988579131
-221.286933463621,-195.912802928906,-112.47221981617
-219.866619828313,-195.103009801734,-108.959598614273
-219.673709301549,-198.848290326723,-110.70648901172
-222.921494739666,-194.670582169662,-118.590565221473
-222.195426100352,-190.915483458576,-118.285414415294
-221.743959263343,-189.278106027199,-114.389223583003
-222.173459019419,-193.258421834451,-114.984982577344
-221.293348946394,-191.139186549087,-125.532722065088
-219.56044194973,-187.606135501538,-126.061220710604
-219.751900696064,-184.987322508318,-122.745589217704
-221.285536391419,-188.939360109714,-122.177616593828
-217.284024994755,-190.829806811883,-130.743185795029
-214.716775196357,-188.333473673514,-130.782762229256
-214.81204317992,-184.490661196733,-129.094079113234
-217.320764238682,-187.412637183214,-128.931386465739
-211.965371296293,-193.54342324348,-134.006905703113
-208.558063018119,-191.687182623041,-134.339309345205
-208.220442766005,-187.608406701908,-133.195679223708
-211.748398842789,-189.820986401382,-132.609584984603
-206.336192389185,-197.889399651195,-134.897406676208
-202.570856935428,-196.911284829252,-134.057697852201
-201.407662934805,-192.883047734945,-134.262475470679
-205.430651273768,-194.103691356658,-134.832595113126
-201.871240581322,-202.729187999301,-133.181440220912
-198.255445512077,-202.132031639492,-131.9445625207
-196.094652677852,-198.950430303105,-132.040428021405
-200.103171575913,-199.619902810888,-133.09039841838
-200.211818341195,-207.415103570583,-128.867773749882
-197.472435105637,-207.317957758817,-125.944421364547
-194.19543356919,-204.696713273027,-126.785554241183
-197.358928828905,-204.742779759945,-129.572113210042
-211.426036397766,-215.826063006157,-128.344702856123
-209.826663990536,-215.042437551802,-125.708354834484
-206.87825196326,-213.417232033752,-125.325804463985
-208.70151344087,-214.310419939522,-128.228429081766
-214.332207629366,-216.076925192943,-123.939552688406
-213.393725957221,-214.72674845297,-121.364684180535
-210.324791428465,-213.749610181145,-120.42837752131
-211.450213246682,-215.178117589265,-123.392542625346
-218.128272518595,-214.493900862518,-121.341645500066
-217.897143089682,-212.549239954638,-118.953248141673
-215.095197288513,-211.889037092143,-117.149633185649
-215.575894580835,-213.838187439175,-119.863961821321
-222.379174353904,-211.211990785902,-120.669141364902
-222.062784277212,-208.82998897013,-118.837722036853
-219.788807991163,-208.265332837781,-116.407097631229
-220.114753881595,-210.837135183331,-118.60240761433
-225.281356531055,-207.623661352746,-122.207433978087
-224.992134905627,-204.723137275088,-121.250279179107
-223.315987001286,-203.719805558086,-118.37322470031
-223.712112224187,-206.76046763267,-119.73234038251
-226.581525939685,-204.12535832183,-125.94718209779
-225.752014314377,-201.146680348207,-125.531110620232
-224.760893779936,-199.61102774254,-122.496838994177
-225.694408530444,-202.791842225732,-123.19815665879
-225.494277005123,-201.734664769435,-130.741630849791
-223.935839850377,-198.951827194174,-130.822030461515
-223.42032586036,-196.704037353296,-128.209584220625
-225.139763212157,-199.812515048901,-128.171984415128
-222.47583330421,-201.408735785939,-134.803383670953
-220.402289925027,-199.454971827998,-134.462716513437
-220.018716346852,-196.516687682113,-132.683257724009
-222.321912572916,-198.864862625911,-132.960935604508
-218.771945569884,-203.155168177606,-137.186498049775
-216.091305203478,-201.872939758849,-136.91702580477
-215.500721006158,-198.7991490422,-135.498613917253
-218.305688269731,-200.490347617632,-135.787840884242
-214.52101822896,-206.437073426914,-137.85896318288
-211.818759750235,-205.498544488215,-136.814027874674
-210.807070775208,-202.422842814308,-136.241116160475
-213.87367483511,-203.58504359615,-137.267839482717
-211.526644236518,-209.861987545822,-136.535504042057
-208.779962929317,-209.319855703955,-135.103222027755
-207.027473363459,-206.54651304692,-134.738422752285
-210.083851905874,-207.42125070551,-136.095028911832
-210.338775492804,-213.435359848595,-133.139157727789
-208.089253306649,-212.976251203369,-130.869323771902
-205.537664453327,-210.510256247163,-131.038586744183
-208.068093003925,-211.202448257109,-133.332271547507
-185.757039130809,-136.335346935619,-68.2776634636701
-178.28971033818,-129.635532810733,-57.21516602244
-175.631861699711,-127.8481572023,-42.3052752285491
-182.434762805599,-134.115997684173,-53.8920631644692
-176.014650290273,-132.293996963889,-74.9041162407651
-166.909697259265,-127.117724719947,-62.7351553936619
-164.736234299487,-122.55011049912,-47.3282753935471
-173.122651394199,-127.269522922044,-60.1473414322777
-162.855576561582,-134.4465715901,-80.4768362743613
-153.37452975469,-130.310536347217,-67.4091597709666
-150.998824156549,-124.496120137629,-51.6254820873387
-160.084456594295,-128.138458936387,-65.2654836260367
-151.81217028504,-142.967416344397,-82.10148020957
-143.657124368335,-140.839389601523,-67.6663631423114
-139.943797496614,-133.096373644896,-53.2226927654391
-147.801548464781,-134.633299896687,-68.2210942763909
-145.428295281163,-155.670350730415,-79.4537918056073
-138.585910929221,-153.587673286978,-65.2665621583071
-133.849145535198,-146.193918992609,-51.8585595126191
-140.502838843216,-147.394763262356,-66.6201303044558
-145.350173112284,-166.929046276324,-74.3611140426486
-141.229868614676,-165.246853173384,-60.0590282617769
-134.931114215887,-158.608089451388,-48.3508327267038
-138.839158541513,-159.528644854249,-63.0987000962175
-151.570495894731,-176.995624871048,-66.018682434694
-149.098191360162,-175.242833998158,-52.9470015086472
-142.589507373281,-169.870524181957,-42.9574448161262
-144.759779135687,-170.690102699746,-56.5394520276674
-161.916353623326,-181.600794840442,-58.1698995690654
-161.03881391215,-177.939889504268,-47.0026179514254
-153.969851368712,-175.041853134152,-38.0942626463639
-154.581898588601,-177.726025123376,-49.7037863247767
-174.850683304399,-178.859075502489,-52.9002755087096
-174.180820236401,-174.126011069214,-43.2023237662353
-167.619648872115,-172.748142439109,-34.6763326153686
-167.787938359376,-176.663817071328,-44.807025606426
-185.754617767744,-170.551307385266,-51.2723152505525
-183.853483616311,-164.441241736189,-42.419452362997
-178.294177561482,-164.637737039497,-33.0959947243738
-179.601644218743,-170.003554026471,-42.3957888284346
-192.5456492146,-158.222775658516,-53.6139389142574
-189.114608383778,-151.434270910878,-44.5894367345016
-184.535325560978,-151.809842313757,-33.5832158891539
-187.158362090911,-158.051616683193,-43.1302256055502
-192.159790468414,-146.187196978597,-59.9322354917534
-186.03914560672,-139.469661015252,-50.3717273541761
-183.349141748693,-139.032547638531,-36.9142311058015
-188.696868812288,-145.175811750304,-47.0629404216563
-136.331791471383,-165.148291772547,-19.8464110932885
-136.834144623492,-166.071261759772,-8.99544268678682
-133.443570515609,-163.41854355414,1.1039631739847
-132.27539042225,-161.304878548967,-9.14675235022577
-148.03235738247,-170.758239224386,-18.1406163757146
-149.571498980816,-169.743983908467,-8.65668054926158
-144.755957703269,-169.166891223054,0.109418678559749
-142.627967345484,-168.98384591855,-8.86892627605522
-162.014681309033,-168.790741915229,-16.6089800589691
-163.113383830672,-166.340944113096,-7.80309695147155
-158.572158241047,-167.414253021152,0.0731245292753471
-156.652229171348,-168.800525799656,-8.32142267974795
-172.615600138586,-160.747888899726,-15.0501983236465
-172.462695716714,-156.814212453072,-6.00006067408995
-169.187938754623,-159.369529820711,1.63097355548292
-168.453974242308,-162.291378694601,-7.01888991460723
-178.31465623251,-147.802016803808,-13.6914721002402
-176.391369072369,-143.414261850797,-3.9123133188389
-174.365892247475,-146.740582180689,4.45420566619461
-175.217986850115,-150.308112028343,-4.8919712790635
-176.395625039137,-134.875949174936,-13.945316987767
-172.027907195233,-131.277277392464,-3.29841403777679
-171.942935904217,-134.3035185845,6.75891572867673
-175.247537894733,-137.016514331947,-3.35101002174326
-168.178858552159,-123.374144975827,-16.1421536062271
-163.319955374958,-120.564824804314,-4.27015958012315
-164.152659830009,-123.697065902099,7.54365138828562
-167.950621403016,-125.637564166349,-3.64511466144373
-156.642943819386,-117.426194024714,-18.966632318008
-150.646837346999,-116.914320767097,-5.87925450690442
-152.700235723153,-117.95095756891,7.34062803363961
-157.526336452316,-117.552944213999,-5.04090050633414
-142.507633086284,-119.203371262258,-21.6232910753731
-136.699112705994,-120.027236576093,-7.63742465446497
-138.569528880919,-119.605129351089,6.47003693293649
-143.445196464199,-117.77988973832,-6.76168740158629
-131.52079083855,-127.74127473283,-23.1994329832731
-127.217009296688,-130.292067101851,-9.10378021320466
-127.755006799593,-127.901942811834,4.90268037636691
-131.200261385337,-124.280585558199,-8.42861584903503
-125.870932851358,-140.95464128346,-23.4494937989114
-123.344601566862,-143.541363286333,-10.0393745431491
-122.665750017277,-140.803549300796,2.95389805496937
-124.494447604509,-136.941724094577,-9.67796406219492
-128.011255736226,-153.723691006023,-22.0596066840731
-128.10990200197,-155.730807454996,-9.50672230832707
-125.427502859812,-152.986294683217,1.85626338218263
-124.646495492076,-149.834634682948,-9.94945498970196
-173.805503601879,-204.523362476179,76.0381282818222
-175.525566168028,-206.897013435194,77.0442219426433
-175.803737018475,-208.279874490076,79.1006142415381
-174.468733529483,-206.826537933962,78.8111178024124
-176.634306953226,-204.104473498081,73.2999935140506
-178.655850517372,-205.965454070705,74.394320996281
-178.59739776536,-207.607984276014,75.8653234625929
-176.961977596552,-206.607203234648,75.5459217368421
-180.314380144023,-202.433849747122,71.992683897014
-182.458476704964,-203.896527554816,73.5054331972556
-182.083129461677,-205.796344872477,74.5284503477064
-180.511912382435,-205.058355710741,73.7060627806167
-183.755650660942,-199.827927543228,72.4974501747297
-185.876039355665,-200.99568746672,74.4920440591503
-186.020598841807,-202.813969208416,75.1051336925736
-184.315815255152,-202.490015886343,73.7778508262005
-186.031301862961,-196.983350705173,74.6720832428123
-187.892579764266,-198.310363356306,77.1259921705206
-188.370932833518,-200.196037312048,77.285938448951
-187.079775545264,-199.583177776987,75.6260141413686
-186.582901892431,-194.774373669349,77.8260393655995
-188.004312211656,-196.413391915432,80.6046553533311
-189.000068524563,-198.13977796545,80.8633823807275
-188.209917734498,-197.21964412718,78.8198912261409
-185.173656450364,-193.747547864897,81.3193845684224
-186.008038663911,-195.74711835708,84.4229703227473
-187.445556123894,-197.162616257076,84.735663842551
-187.264341433212,-195.917368403335,82.4307720019113
-181.964324838088,-194.026276303693,85.5107797536963
-182.26849278189,-196.375169591868,89.355739551108
-183.897464919373,-197.420144287402,90.0851208066944
-184.282789599638,-195.907856516698,86.8801611249057
-178.030889621248,-195.60517163524,88.4146925678165
-178.323523780236,-198.417347627242,91.7703675846425
-180.059518133219,-199.064309959128,93.5884223429306
-180.249016735065,-197.212379146348,91.064454521051
-174.697430904799,-198.250170376267,88.0674290387757
-175.12520774966,-201.362239016924,90.6294711560935
-176.354616602978,-202.13105881629,93.3514215484635
-176.555200856503,-199.856137813729,91.628000844336
-172.800856584499,-201.23206730301,84.4798566523908
-173.71210233895,-204.335282318237,85.8258307978818
-174.588405257322,-205.000616097238,89.3429054942098
-174.182683872488,-202.880098617209,88.6178989547747
-172.521989978339,-203.542150334115,79.7151512041174
-173.829851957872,-206.367200830337,80.784874521493
-174.500719002024,-207.394001628232,83.3402419943239
-173.597837802215,-205.523972962706,83.0477614826932
-220.780177825459,-215.447645708213,-125.6345909436
-219.421489668788,-216.026097253166,-124.529621939005
-217.780237654554,-216.725521981486,-125.643463552501
-218.966899779324,-216.240758348181,-126.878461024971
-219.72864704002,-214.294746482789,-130.014277152751
-218.092007924403,-215.798252442578,-129.019370838081
-215.684415804832,-216.221772884165,-129.939852268821
-217.432749305579,-215.058963362108,-131.206259192407
